0 x, -nan
0 y, -nan
0 z, -nan
1 x, -nan
1 y, -nan
1 z, -nan
2 x, -nan
2 y, -nan
2 z, -nan
3 x, -nan
3 y, -nan
3 z, -nan
4 x, -nan
4 y, -nan
4 z, -nan
5 x, -nan
5 y, -nan
5 z, -nan
2941 z, -0.000000
2942 x, -1.000000
2942 y, -0.000000
2942 z, 0.000000
2943 x, -1.000000
2943 y, 0.000000
2943 z, 0.000000
2944 x, -1.000000
2944 y, -0.000000
2944 z, 0.000000
2945 x, -1.000000
2945 y, -0.000000
2945 z, 0.000000
2946 x, -1.000000
2946 y, 0.000000
2946 z, -0.000000
2947 x, -1.000000
2947 y, 0.000000
2947 z, -0.000000
2948 x, -1.000000
2948 y, -0.000000
2948 z, 0.000000
2949 x, -1.000000
2949 y, -0.000000
2949 z, 0.000000
2950 x, -1.000000
2950 y, -0.000000
2950 z, -0.000000
2951 x, -1.000000
2951 y, 0.000000
2951 z, -0.000000
2952 x, -1.000000
2952 y, 0.000000
2952 z, -0.000000
2953 x, -1.000000
2953 y, 0.000000
2953 z, -0.000000
2954 x, -1.000000
2954 y, -0.000000
2954 z, 0.000000
2955 x, -1.000000
2955 y, -0.000000
2955 z, 0.000000
2956 x, -1.000000
2956 y, -0.000000
2956 z, 0.000000
2957 x, -1.000000
2957 y, 0.000000
2957 z, -0.000000
2958 x, -1.000000
2958 y, 0.000000
2958 z, -0.000000
2959 x, -1.000000
2959 y, 0.000000
2959 z, -0.000000
2960 x, -1.000000
2960 y, -0.000000
2960 z, -0.000000
2961 x, -1.000000
2961 y, 0.000000
2961 z, -0.000000
2962 x, -1.000000
2962 y, -0.000000
2962 z, 0.000000
2963 x, -1.000000
2963 y, 0.000000
2963 z, -0.000000
2964 x, -1.000000
2964 y, -0.000000
2964 z, 0.000000
2965 x, -1.000000
2965 y, -0.000000
2965 z, 0.000000
2966 x, -1.000000
2966 y, -0.000000
2966 z, 0.000000
2967 x, -1.000000
2967 y, 0.000000
2967 z, -0.000000
2968 x, -1.000000
2968 y, 0.000000
2968 z, -0.000000
2969 x, -1.000000
2969 y, 0.000000
2969 z, -0.000000
2970 x, -1.000000
2970 y, -0.000000
2970 z, 0.000000
2971 x, -1.000000
2971 y, -0.000000
2971 z, 0.000000
2972 x, -1.000000
2972 y, 0.000000
2972 z, -0.000000
2973 x, -1.000000
2973 y, 0.000000
2973 z, -0.000000
2974 x, -1.000000
2974 y, 0.000000
2974 z, -0.000000
2975 x, -1.000000
2975 y, 0.000000
2975 z, -0.000000
2976 x, -1.000000
2976 y, -0.000000
2976 z, -0.000000
2977 x, -1.000000
2977 y, 0.000000
2977 z, -0.000000
2978 x, -1.000000
2978 y, 0.000000
2978 z, -0.000000
2979 x, -1.000000
2979 y, 0.000000
2979 z, -0.000000
2980 x, -1.000000
2980 y, -0.000000
2980 z, 0.000000
2981 x, -1.000000
2981 y, -0.000000
2981 z, 0.000000
2982 x, -1.000000
2982 y, 0.000000
2982 z, 0.000000
2983 x, -1.000000
2983 y, -0.000000
2983 z, 0.000000
2984 x, -1.000000
2984 y, -0.000000
2984 z, 0.000000
2985 x, -1.000000
2985 y, 0.000000
2985 z, 0.000000
2986 x, -1.000000
2986 y, -0.000000
2986 z, 0.000000
2987 x, -0.969367
2987 y, -0.008045
2987 z, -0.245483
2988 x, -0.000000
2988 y, -0.241726
2988 z, 0.970344
2989 x, 1.000000
2989 y, -0.000000
2989 z, 0.000000
2990 x, 1.000000
2990 y, -0.000000
2990 z, 0.000000
2991 x, 1.000000
2991 y, 0.000000
2991 z, -0.000000
2992 x, 1.000000
2992 y, 0.000000
2992 z, -0.000000
2993 x, 1.000000
2993 y, -0.000000
2993 z, -0.000000
2994 x, 1.000000
2994 y, -0.000000
2994 z, 0.000000
2995 x, 1.000000
2995 y, -0.000000
2995 z, 0.000000
2996 x, 1.000000
2996 y, 0.000000
2996 z, 0.000000
2997 x, 1.000000
2997 y, 0.000000
2997 z, 0.000000
2998 x, 1.000000
2998 y, -0.000000
2998 z, -0.000000
2999 x, 1.000000
2999 y, -0.000000
2999 z, -0.000000
3000 x, 1.000000
3000 y, 0.000000
3000 z, -0.000000
3001 x, 1.000000
3001 y, 0.000000
3001 z, -0.000000
3002 x, 1.000000
3002 y, 0.000000
3002 z, -0.000000
3003 x, 1.000000
3003 y, -0.000000
3003 z, -0.000000
3004 x, 1.000000
3004 y, -0.000000
3004 z, 0.000000
3005 x, 1.000000
3005 y, -0.000000
3005 z, 0.000000
3006 x, 1.000000
3006 y, -0.000000
3006 z, 0.000000
3007 x, 1.000000
3007 y, -0.000000
3007 z, 0.000000
3008 x, 1.000000
3008 y, -0.000000
3008 z, 0.000000
3009 x, 1.000000
3009 y, 0.000000
3009 z, -0.000000
3010 x, 1.000000
3010 y, 0.000000
3010 z, -0.000000
3011 x, 1.000000
3011 y, -0.000000
3011 z, -0.000000
3012 x, 1.000000
3012 y, -0.000000
3012 z, 0.000000
3013 x, 1.000000
3013 y, 0.000000
3013 z, 0.000000
3014 x, 1.000000
3014 y, -0.000000
3014 z, 0.000000
3015 x, 1.000000
3015 y, 0.000000
3015 z, -0.000000
3016 x, 1.000000
3016 y, 0.000000
3016 z, -0.000000
3017 x, 1.000000
3017 y, -0.000000
3017 z, -0.000000
3018 x, 1.000000
3018 y, -0.000000
3018 z, -0.000000
3019 x, 1.000000
3019 y, 0.000000
3019 z, -0.000000
3020 x, 1.000000
3020 y, 0.000000
3020 z, -0.000000
3021 x, 1.000000
3021 y, 0.000000
3021 z, -0.000000
3022 x, 1.000000
3022 y, -0.000000
3022 z, -0.000000
3023 x, 1.000000
3023 y, -0.000000
3023 z, -0.000000
3024 x, 1.000000
3024 y, 0.000000
3024 z, 0.000000
3025 x, 1.000000
3025 y, 0.000000
3025 z, 0.000000
3026 x, 1.000000
3026 y, -0.000000
3026 z, 0.000000
3027 x, 1.000000
3027 y, -0.000000
3027 z, 0.000000
3028 x, 1.000000
3028 y, -0.000000
3028 z, 0.000000
3029 x, 1.000000
3029 y, -0.000000
3029 z, 0.000000
3030 x, 1.000000
3030 y, 0.000000
3030 z, 0.000000
3031 x, 1.000000
3031 y, -0.000000
3031 z, 0.000000
3032 x, 1.000000
3032 y, -0.000000
3032 z, 0.000000
3033 x, 1.000000
3033 y, -0.000000
3033 z, -0.000000
3034 x, 1.000000
3034 y, -0.000000
3034 z, -0.000000
3035 x, 1.000000
3035 y, -0.000000
3035 z, -0.000000
3036 x, 1.000000
3036 y, -0.000000
3036 z, -0.000000
3037 x, 1.000000
3037 y, -0.000000
3037 z, -0.000000
3038 x, 1.000000
3038 y, -0.000000
3038 z, -0.000000
3039 x, 1.000000
3039 y, -0.000000
3039 z, -0.000000
3040 x, 1.000000
3040 y, -0.000000
3040 z, -0.000000
3041 x, 1.000000
3041 y, 0.000000
3041 z, -0.000000
3042 x, 1.000000
3042 y, 0.000000
3042 z, 0.000000
3043 x, 1.000000
3043 y, -0.000000
3043 z, 0.000000
3044 x, 1.000000
3044 y, -0.000000
3044 z, 0.000000
3045 x, 1.000000
3045 y, 0.000000
3045 z, 0.000000
3046 x, 1.000000
3046 y, 0.000000
3046 z, 0.000000
3047 x, 1.000000
3047 y, -0.000000
3047 z, 0.000000
3048 x, 1.000000
3048 y, 0.000000
3048 z, -0.000000
3049 x, 1.000000
3049 y, -0.000000
3049 z, -0.000000
3050 x, 1.000000
3050 y, -0.000000
3050 z, -0.000000
3051 x, 1.000000
3051 y, -0.000000
3051 z, 0.000000
3052 x, 1.000000
3052 y, 0.000000
3052 z, -0.000000
3053 x, 1.000000
3053 y, -0.000000
3053 z, -0.000000
3054 x, 1.000000
3054 y, -0.000000
3054 z, -0.000000
3055 x, 1.000000
3055 y, -0.000000
3055 z, 0.000000
3056 x, 1.000000
3056 y, 0.000000
3056 z, 0.000000
3057 x, 1.000000
3057 y, 0.000000
3057 z, 0.000000
3058 x, 1.000000
3058 y, 0.000000
3058 z, 0.000000
3059 x, 1.000000
3059 y, 0.000000
3059 z, 0.000000
3060 x, 1.000000
3060 y, 0.000000
3060 z, 0.000000
3061 x, 1.000000
3061 y, -0.000000
3061 z, 0.000000
3062 x, 1.000000
3062 y, -0.000000
3062 z, -0.000000
3063 x, 1.000000
3063 y, 0.000000
3063 z, -0.000000
3064 x, 1.000000
3064 y, -0.000000
3064 z, 0.000000
3065 x, 1.000000
3065 y, 0.000000
3065 z, 0.000000
3066 x, 1.000000
3066 y, 0.000000
3066 z, -0.000000
3067 x, 1.000000
3067 y, -0.000000
3067 z, -0.000000
3068 x, 1.000000
3068 y, -0.000000
3068 z, -0.000000
3069 x, 1.000000
3069 y, -0.000000
3069 z, -0.000000
3070 x, 1.000000
3070 y, -0.000000
3070 z, -0.000000
3071 x, 1.000000
3071 y, -0.000000
3071 z, -0.000000
3072 x, 1.000000
3072 y, -0.000000
3072 z, -0.000000
3073 x, 1.000000
3073 y, 0.000000
3073 z, 0.000000
3074 x, 1.000000
3074 y, 0.000000
3074 z, 0.000000
3075 x, 1.000000
3075 y, 0.000000
3075 z, 0.000000
3076 x, 0.892585
3076 y, -0.062931
3076 z, -0.446466
3077 x, -0.895406
3077 y, 0.122823
3077 z, 0.427974
3078 x, -1.000000
3078 y, 0.000000
3078 z, 0.000000
3079 x, -1.000000
3079 y, 0.000000
3079 z, 0.000000
3080 x, -1.000000
3080 y, -0.000000
3080 z, 0.000000
3081 x, -1.000000
3081 y, -0.000000
3081 z, 0.000000
3082 x, -1.000000
3082 y, -0.000000
3082 z, -0.000000
3083 x, -1.000000
3083 y, 0.000000
3083 z, -0.000000
3084 x, -1.000000
3084 y, -0.000000
3084 z, -0.000000
3085 x, -1.000000
3085 y, -0.000000
3085 z, -0.000000
3086 x, -1.000000
3086 y, -0.000000
3086 z, -0.000000
3087 x, -1.000000
3087 y, -0.000000
3087 z, -0.000000
3088 x, -1.000000
3088 y, 0.000000
3088 z, 0.000000
3089 x, -1.000000
3089 y, 0.000000
3089 z, 0.000000
3090 x, -1.000000
3090 y, -0.000000
3090 z, -0.000000
3091 x, -1.000000
3091 y, -0.000000
3091 z, -0.000000
3092 x, -1.000000
3092 y, -0.000000
3092 z, -0.000000
3093 x, -1.000000
3093 y, -0.000000
3093 z, -0.000000
3094 x, -1.000000
3094 y, 0.000000
3094 z, -0.000000
3095 x, -1.000000
3095 y, -0.000000
3095 z, 0.000000
3096 x, -1.000000
3096 y, -0.000000
3096 z, 0.000000
3097 x, -1.000000
3097 y, -0.000000
3097 z, 0.000000
3098 x, -1.000000
3098 y, -0.000000
3098 z, -0.000000
3099 x, -1.000000
3099 y, 0.000000
3099 z, -0.000000
3100 x, -1.000000
3100 y, 0.000000
3100 z, -0.000000
3101 x, -1.000000
3101 y, -0.000000
3101 z, -0.000000
3102 x, -1.000000
3102 y, 0.000000
3102 z, 0.000000
3103 x, -1.000000
3103 y, 0.000000
3103 z, 0.000000
3104 x, -1.000000
3104 y, -0.000000
3104 z, 0.000000
3105 x, -1.000000
3105 y, -0.000000
3105 z, 0.000000
3106 x, -1.000000
3106 y, -0.000000
3106 z, -0.000000
3107 x, -1.000000
3107 y, -0.000000
3107 z, 0.000000
3108 x, -1.000000
3108 y, -0.000000
3108 z, -0.000000
3109 x, -1.000000
3109 y, -0.000000
3109 z, 0.000000
3110 x, -1.000000
3110 y, -0.000000
3110 z, -0.000000
3111 x, -1.000000
3111 y, -0.000000
3111 z, 0.000000
3112 x, -1.000000
3112 y, -0.000000
3112 z, -0.000000
3113 x, -1.000000
3113 y, -0.000000
3113 z, -0.000000
3114 x, -1.000000
3114 y, -0.000000
3114 z, -0.000000
3115 x, -1.000000
3115 y, -0.000000
3115 z, -0.000000
3116 x, -1.000000
3116 y, 0.000000
3116 z, -0.000000
3117 x, -1.000000
3117 y, -0.000000
3117 z, 0.000000
3118 x, -1.000000
3118 y, -0.000000
3118 z, 0.000000
3119 x, -1.000000
3119 y, 0.000000
3119 z, -0.000000
3120 x, -1.000000
3120 y, 0.000000
3120 z, -0.000000
3121 x, -1.000000
3121 y, -0.000000
3121 z, -0.000000
3122 x, -1.000000
3122 y, -0.000000
3122 z, -0.000000
3123 x, -1.000000
3123 y, 0.000000
3123 z, 0.000000
3124 x, -1.000000
3124 y, 0.000000
3124 z, 0.000000
3125 x, -1.000000
3125 y, -0.000000
3125 z, -0.000000
3126 x, -1.000000
3126 y, -0.000000
3126 z, -0.000000
3127 x, -1.000000
3127 y, -0.000000
3127 z, 0.000000
3128 x, -1.000000
3128 y, -0.000000
3128 z, 0.000000
3129 x, -1.000000
3129 y, 0.000000
3129 z, 0.000000
3130 x, -1.000000
3130 y, 0.000000
3130 z, 0.000000
3131 x, -1.000000
3131 y, -0.000000
3131 z, -0.000000
3132 x, -1.000000
3132 y, -0.000000
3132 z, -0.000000
3133 x, -1.000000
3133 y, 0.000000
3133 z, 0.000000
3134 x, -1.000000
3134 y, -0.000000
3134 z, 0.000000
3135 x, -1.000000
3135 y, -0.000000
3135 z, -0.000000
3136 x, -1.000000
3136 y, 0.000000
3136 z, -0.000000
3137 x, -1.000000
3137 y, 0.000000
3137 z, -0.000000
3138 x, -1.000000
3138 y, -0.000000
3138 z, 0.000000
3139 x, -1.000000
3139 y, -0.000000
3139 z, -0.000000
3140 x, -1.000000
3140 y, 0.000000
3140 z, -0.000000
3141 x, -1.000000
3141 y, 0.000000
3141 z, 0.000000
3142 x, -1.000000
3142 y, -0.000000
3142 z, 0.000000
3143 x, -1.000000
3143 y, -0.000000
3143 z, 0.000000
3144 x, -1.000000
3144 y, -0.000000
3144 z, 0.000000
3145 x, -1.000000
3145 y, 0.000000
3145 z, 0.000000
3146 x, -1.000000
3146 y, 0.000000
3146 z, 0.000000
3147 x, -1.000000
3147 y, -0.000000
3147 z, -0.000000
3148 x, -1.000000
3148 y, -0.000000
3148 z, -0.000000
3149 x, -1.000000
3149 y, 0.000000
3149 z, 0.000000
3150 x, -1.000000
3150 y, -0.000000
3150 z, 0.000000
3151 x, -1.000000
3151 y, -0.000000
3151 z, 0.000000
3152 x, -1.000000
3152 y, -0.000000
3152 z, 0.000000
3153 x, -1.000000
3153 y, 0.000000
3153 z, 0.000000
3154 x, -1.000000
3154 y, -0.000000
3154 z, 0.000000
3155 x, -1.000000
3155 y, -0.000000
3155 z, 0.000000
3156 x, -1.000000
3156 y, 0.000000
3156 z, 0.000000
3157 x, -1.000000
3157 y, -0.000000
3157 z, -0.000000
3158 x, -1.000000
3158 y, 0.000000
3158 z, -0.000000
3159 x, -1.000000
3159 y, 0.000000
3159 z, -0.000000
3160 x, -1.000000
3160 y, -0.000000
3160 z, -0.000000
3161 x, -1.000000
3161 y, 0.000000
3161 z, 0.000000
3162 x, -1.000000
3162 y, -0.000000
3162 z, 0.000000
3163 x, -1.000000
3163 y, 0.000000
3163 z, -0.000000
3164 x, -0.895406
3164 y, -0.122823
3164 z, 0.427974
3165 x, 0.892585
3165 y, 0.062931
3165 z, -0.446466
3166 x, 1.000000
3166 y, 0.000000
3166 z, -0.000000
3167 x, 1.000000
3167 y, 0.000000
3167 z, -0.000000
3168 x, 1.000000
3168 y, 0.000000
3168 z, -0.000000
3169 x, 1.000000
3169 y, -0.000000
3169 z, 0.000000
3170 x, 1.000000
3170 y, -0.000000
3170 z, 0.000000
3171 x, 1.000000
3171 y, 0.000000
3171 z, -0.000000
3172 x, 1.000000
3172 y, 0.000000
3172 z, -0.000000
3173 x, 1.000000
3173 y, 0.000000
3173 z, -0.000000
3174 x, 1.000000
3174 y, 0.000000
3174 z, -0.000000
3175 x, 1.000000
3175 y, -0.000000
3175 z, 0.000000
3176 x, 1.000000
3176 y, -0.000000
3176 z, -0.000000
3177 x, 1.000000
3177 y, -0.000000
3177 z, -0.000000
3178 x, 1.000000
3178 y, 0.000000
3178 z, 0.000000
3179 x, 1.000000
3179 y, 0.000000
3179 z, 0.000000
3180 x, 1.000000
3180 y, -0.000000
3180 z, -0.000000
3181 x, 1.000000
3181 y, -0.000000
3181 z, -0.000000
3182 x, 1.000000
3182 y, -0.000000
3182 z, 0.000000
3183 x, 1.000000
3183 y, -0.000000
3183 z, 0.000000
3184 x, 1.000000
3184 y, -0.000000
3184 z, 0.000000
3185 x, 1.000000
3185 y, 0.000000
3185 z, 0.000000
3186 x, 1.000000
3186 y, 0.000000
3186 z, 0.000000
3187 x, 1.000000
3187 y, 0.000000
3187 z, 0.000000
3188 x, 1.000000
3188 y, -0.000000
3188 z, -0.000000
3189 x, 1.000000
3189 y, -0.000000
3189 z, -0.000000
3190 x, 1.000000
3190 y, 0.000000
3190 z, 0.000000
3191 x, 1.000000
3191 y, 0.000000
3191 z, 0.000000
3192 x, 1.000000
3192 y, 0.000000
3192 z, 0.000000
3193 x, 1.000000
3193 y, -0.000000
3193 z, 0.000000
3194 x, 1.000000
3194 y, -0.000000
3194 z, 0.000000
3195 x, 1.000000
3195 y, 0.000000
3195 z, 0.000000
3196 x, 1.000000
3196 y, -0.000000
3196 z, 0.000000
3197 x, 1.000000
3197 y, -0.000000
3197 z, 0.000000
3198 x, 1.000000
3198 y, 0.000000
3198 z, 0.000000
3199 x, 1.000000
3199 y, -0.000000
3199 z, 0.000000
3200 x, 1.000000
3200 y, -0.000000
3200 z, -0.000000
3201 x, 1.000000
3201 y, 0.000000
3201 z, -0.000000
3202 x, 1.000000
3202 y, 0.000000
3202 z, -0.000000
3203 x, 1.000000
3203 y, 0.000000
3203 z, -0.000000
3204 x, 1.000000
3204 y, 0.000000
3204 z, -0.000000
3205 x, 1.000000
3205 y, 0.000000
3205 z, -0.000000
3206 x, 1.000000
3206 y, 0.000000
3206 z, -0.000000
3207 x, 1.000000
3207 y, 0.000000
3207 z, -0.000000
3208 x, 1.000000
3208 y, 0.000000
3208 z, -0.000000
3209 x, 1.000000
3209 y, -0.000000
3209 z, -0.000000
3210 x, 1.000000
3210 y, -0.000000
3210 z, 0.000000
3211 x, 1.000000
3211 y, -0.000000
3211 z, 0.000000
3212 x, 1.000000
3212 y, 0.000000
3212 z, -0.000000
3213 x, 1.000000
3213 y, -0.000000
3213 z, -0.000000
3214 x, 1.000000
3214 y, -0.000000
3214 z, -0.000000
3215 x, 1.000000
3215 y, -0.000000
3215 z, 0.000000
3216 x, 1.000000
3216 y, 0.000000
3216 z, -0.000000
3217 x, 1.000000
3217 y, 0.000000
3217 z, -0.000000
3218 x, 1.000000
3218 y, 0.000000
3218 z, 0.000000
3219 x, 1.000000
3219 y, -0.000000
3219 z, -0.000000
3220 x, 1.000000
3220 y, -0.000000
3220 z, -0.000000
3221 x, 1.000000
3221 y, -0.000000
3221 z, 0.000000
3222 x, 1.000000
3222 y, 0.000000
3222 z, 0.000000
3223 x, 1.000000
3223 y, 0.000000
3223 z, 0.000000
3224 x, 1.000000
3224 y, 0.000000
3224 z, 0.000000
3225 x, 1.000000
3225 y, -0.000000
3225 z, 0.000000
3226 x, 1.000000
3226 y, 0.000000
3226 z, 0.000000
3227 x, 1.000000
3227 y, 0.000000
3227 z, 0.000000
3228 x, 1.000000
3228 y, 0.000000
3228 z, 0.000000
3229 x, 1.000000
3229 y, -0.000000
3229 z, 0.000000
3230 x, 1.000000
3230 y, 0.000000
3230 z, 0.000000
3231 x, 1.000000
3231 y, -0.000000
3231 z, 0.000000
3232 x, 1.000000
3232 y, 0.000000
3232 z, -0.000000
3233 x, 1.000000
3233 y, -0.000000
3233 z, -0.000000
3234 x, 1.000000
3234 y, -0.000000
3234 z, -0.000000
3235 x, 1.000000
3235 y, 0.000000
3235 z, 0.000000
3236 x, 1.000000
3236 y, -0.000000
3236 z, 0.000000
3237 x, 1.000000
3237 y, 0.000000
3237 z, 0.000000
3238 x, 1.000000
3238 y, 0.000000
3238 z, 0.000000
3239 x, 1.000000
3239 y, -0.000000
3239 z, 0.000000
3240 x, 1.000000
3240 y, -0.000000
3240 z, -0.000000
3241 x, 1.000000
3241 y, 0.000000
3241 z, -0.000000
3242 x, 1.000000
3242 y, 0.000000
3242 z, 0.000000
3243 x, 1.000000
3243 y, 0.000000
3243 z, 0.000000
3244 x, 1.000000
3244 y, 0.000000
3244 z, 0.000000
3245 x, 1.000000
3245 y, 0.000000
3245 z, 0.000000
3246 x, 1.000000
3246 y, 0.000000
3246 z, 0.000000
3247 x, 1.000000
3247 y, 0.000000
3247 z, 0.000000
3248 x, 1.000000
3248 y, 0.000000
3248 z, 0.000000
3249 x, 1.000000
3249 y, 0.000000
3249 z, 0.000000
3250 x, 1.000000
3250 y, 0.000000
3250 z, -0.000000
3251 x, 0.968043
3251 y, 0.108735
3251 z, 0.225987
3252 x, 0.000000
3252 y, -0.172736
3252 z, -0.984968
3253 x, -1.000000
3253 y, 0.000000
3253 z, 0.000000
3254 x, -1.000000
3254 y, -0.000000
3254 z, -0.000000
3255 x, -1.000000
3255 y, -0.000000
3255 z, 0.000000
3256 x, -1.000000
3256 y, 0.000000
3256 z, 0.000000
3257 x, -1.000000
3257 y, 0.000000
3257 z, 0.000000
3258 x, -1.000000
3258 y, -0.000000
3258 z, 0.000000
3259 x, -1.000000
3259 y, -0.000000
3259 z, 0.000000
3260 x, -1.000000
3260 y, -0.000000
3260 z, -0.000000
3261 x, -1.000000
3261 y, -0.000000
3261 z, 0.000000
3262 x, -1.000000
3262 y, 0.000000
3262 z, 0.000000
3263 x, -1.000000
3263 y, 0.000000
3263 z, 0.000000
3264 x, -1.000000
3264 y, -0.000000
3264 z, 0.000000
3265 x, -1.000000
3265 y, -0.000000
3265 z, 0.000000
3266 x, -1.000000
3266 y, -0.000000
3266 z, 0.000000
3267 x, -1.000000
3267 y, -0.000000
3267 z, 0.000000
3268 x, -1.000000
3268 y, -0.000000
3268 z, -0.000000
3269 x, -1.000000
3269 y, 0.000000
3269 z, -0.000000
3270 x, -1.000000
3270 y, -0.000000
3270 z, -0.000000
3271 x, -1.000000
3271 y, -0.000000
3271 z, -0.000000
3272 x, -1.000000
3272 y, 0.000000
3272 z, 0.000000
3273 x, -1.000000
3273 y, 0.000000
3273 z, 0.000000
3274 x, -1.000000
3274 y, 0.000000
3274 z, 0.000000
3275 x, -1.000000
3275 y, 0.000000
3275 z, 0.000000
3276 x, -1.000000
3276 y, -0.000000
3276 z, -0.000000
3277 x, -1.000000
3277 y, 0.000000
3277 z, -0.000000
3278 x, -1.000000
3278 y, -0.000000
3278 z, -0.000000
3279 x, -1.000000
3279 y, -0.000000
3279 z, -0.000000
3280 x, -1.000000
3280 y, 0.000000
3280 z, -0.000000
3281 x, -1.000000
3281 y, -0.000000
3281 z, -0.000000
3282 x, -1.000000
3282 y, 0.000000
3282 z, -0.000000
3283 x, -1.000000
3283 y, -0.000000
3283 z, 0.000000
3284 x, -1.000000
3284 y, -0.000000
3284 z, -0.000000
3285 x, -1.000000
3285 y, -0.000000
3285 z, 0.000000
3286 x, -1.000000
3286 y, -0.000000
3286 z, -0.000000
3287 x, -1.000000
3287 y, -0.000000
3287 z, 0.000000
3288 x, -1.000000
3288 y, 0.000000
3288 z, 0.000000
3289 x, -1.000000
3289 y, 0.000000
3289 z, 0.000000
3290 x, -1.000000
3290 y, -0.000000
3290 z, 0.000000
3291 x, -1.000000
3291 y, 0.000000
3291 z, 0.000000
3292 x, -1.000000
3292 y, -0.000000
3292 z, -0.000000
3293 x, -1.000000
3293 y, -0.000000
3293 z, -0.000000
3294 x, -1.000000
3294 y, -0.000000
3294 z, -0.000000
3295 x, -1.000000
3295 y, 0.000000
3295 z, -0.000000
3296 x, -1.000000
3296 y, 0.000000
3296 z, 0.000000
3297 x, -1.000000
3297 y, 0.000000
3297 z, 0.000000
3298 x, -1.000000
3298 y, -0.000000
3298 z, -0.000000
3299 x, -1.000000
3299 y, -0.000000
3299 z, -0.000000
3300 x, -1.000000
3300 y, 0.000000
3300 z, 0.000000
3301 x, -1.000000
3301 y, -0.000000
3301 z, 0.000000
3302 x, -1.000000
3302 y, -0.000000
3302 z, 0.000000
3303 x, -1.000000
3303 y, 0.000000
3303 z, -0.000000
3304 x, -1.000000
3304 y, 0.000000
3304 z, -0.000000
3305 x, -1.000000
3305 y, -0.000000
3305 z, -0.000000
3306 x, -1.000000
3306 y, -0.000000
3306 z, 0.000000
3307 x, -1.000000
3307 y, 0.000000
3307 z, -0.000000
3308 x, -1.000000
3308 y, 0.000000
3308 z, -0.000000
3309 x, -1.000000
3309 y, -0.000000
3309 z, 0.000000
3310 x, -1.000000
3310 y, -0.000000
3310 z, 0.000000
3311 x, -1.000000
3311 y, 0.000000
3311 z, -0.000000
3312 x, -1.000000
3312 y, 0.000000
3312 z, -0.000000
3313 x, -1.000000
3313 y, -0.000000
3313 z, 0.000000
3314 x, -1.000000
3314 y, 0.000000
3314 z, 0.000000
3315 x, -1.000000
3315 y, 0.000000
3315 z, 0.000000
3316 x, -1.000000
3316 y, -0.000000
3316 z, -0.000000
3317 x, -1.000000
3317 y, -0.000000
3317 z, 0.000000
3318 x, -1.000000
3318 y, -0.000000
3318 z, 0.000000
3319 x, -1.000000
3319 y, 0.000000
3319 z, -0.000000
3320 x, -1.000000
3320 y, -0.000000
3320 z, -0.000000
3321 x, -1.000000
3321 y, -0.000000
3321 z, -0.000000
3322 x, -1.000000
3322 y, 0.000000
3322 z, 0.000000
3323 x, -1.000000
3323 y, 0.000000
3323 z, 0.000000
3324 x, -1.000000
3324 y, -0.000000
3324 z, -0.000000
3325 x, -1.000000
3325 y, -0.000000
3325 z, -0.000000
3326 x, -1.000000
3326 y, 0.000000
3326 z, 0.000000
3327 x, -1.000000
3327 y, 0.000000
3327 z, 0.000000
3328 x, -1.000000
3328 y, -0.000000
3328 z, 0.000000
3329 x, -1.000000
3329 y, -0.000000
3329 z, 0.000000
3330 x, -1.000000
3330 y, -0.000000
3330 z, -0.000000
3331 x, -1.000000
3331 y, -0.000000
3331 z, -0.000000
3332 x, -1.000000
3332 y, 0.000000
3332 z, -0.000000
3333 x, -1.000000
3333 y, -0.000000
3333 z, 0.000000
3334 x, -1.000000
3334 y, 0.000000
3334 z, -0.000000
3335 x, -1.000000
3335 y, 0.000000
3335 z, -0.000000
3336 x, -1.000000
3336 y, 0.000000
3336 z, -0.000000
3337 x, -1.000000
3337 y, -0.000000
3337 z, 0.000000
3338 x, -0.000000
3338 y, 0.172736
3338 z, -0.984968
3339 x, 0.968043
3339 y, -0.108735
3339 z, 0.225987
3340 x, 1.000000
3340 y, -0.000000
3340 z, 0.000000
3341 x, 1.000000
3341 y, -0.000000
3341 z, 0.000000
3342 x, 1.000000
3342 y, 0.000000
3342 z, 0.000000
3343 x, 1.000000
3343 y, 0.000000
3343 z, -0.000000
3344 x, 1.000000
3344 y, 0.000000
3344 z, -0.000000
3345 x, 1.000000
3345 y, 0.000000
3345 z, -0.000000
3346 x, 1.000000
3346 y, -0.000000
3346 z, 0.000000
3347 x, 1.000000
3347 y, -0.000000
3347 z, 0.000000
3348 x, 1.000000
3348 y, -0.000000
3348 z, 0.000000
3349 x, 1.000000
3349 y, -0.000000
3349 z, 0.000000
3350 x, 1.000000
3350 y, -0.000000
3350 z, 0.000000
3351 x, 1.000000
3351 y, -0.000000
3351 z, 0.000000
3352 x, 1.000000
3352 y, 0.000000
3352 z, -0.000000
3353 x, 1.000000
3353 y, 0.000000
3353 z, -0.000000
3354 x, 1.000000
3354 y, -0.000000
3354 z, 0.000000
3355 x, 1.000000
3355 y, -0.000000
3355 z, 0.000000
3356 x, 1.000000
3356 y, 0.000000
3356 z, -0.000000
3357 x, 1.000000
3357 y, -0.000000
3357 z, -0.000000
3358 x, 1.000000
3358 y, 0.000000
3358 z, -0.000000
3359 x, 1.000000
3359 y, 0.000000
3359 z, -0.000000
3360 x, 1.000000
3360 y, -0.000000
3360 z, -0.000000
3361 x, 1.000000
